img_name,total_objects,total_area
img_1907.tif,5,409
img_1908.tif,46,269627
img_1909.tif,2,91
img_191.tif,0,0
img_1910.tif,149,316725
img_1911.tif,4,148
img_1912.tif,19,3244
img_1913.tif,152,434563
img_1914.tif,0,0
img_1915.tif,269,120287
img_1916.tif,50,64598
img_1917.tif,24,33919
img_1918.tif,132,331535
img_1919.tif,95,24892
img_192.tif,18,42439
img_1920.tif,2,718
img_1921.tif,10,27591
img_1922.tif,0,0
img_1923.tif,0,0
img_1924.tif,176,165531
img_1925.tif,0,0
img_1926.tif,25,6622
img_1927.tif,0,0
img_1928.tif,0,0
img_1929.tif,5,345111
img_193.tif,1,256671
img_1930.tif,0,0
img_1931.tif,0,0
img_1932.tif,34,277854
img_1933.tif,0,0
img_1934.tif,0,0
img_1935.tif,90,117281
img_1936.tif,30,327723
img_1937.tif,39,68299
img_1938.tif,0,0
img_1939.tif,0,0
img_194.tif,0,0
img_1940.tif,63,286645
img_1941.tif,0,0
img_1942.tif,86,272903
img_1943.tif,0,0
img_1944.tif,0,0
img_1945.tif,0,0
img_1946.tif,0,0
img_1947.tif,108,344302
img_1948.tif,2,125
img_1949.tif,0,0
img_195.tif,61,356467
img_1950.tif,0,0
img_1951.tif,4,686
img_1952.tif,0,0
img_1953.tif,19,266967
img_1954.tif,160,152704
img_1955.tif,0,0
img_1956.tif,1,190
img_1957.tif,107,344461
img_1958.tif,0,0
img_1959.tif,3,221
img_196.tif,35,334445
img_1960.tif,0,0
img_1961.tif,142,224746
img_1962.tif,0,0
img_1963.tif,14,260804
img_1964.tif,27,26684
img_1965.tif,44,14542
img_1966.tif,63,48212
img_1967.tif,100,60866
img_1968.tif,0,0
img_1969.tif,183,440008
img_197.tif,22,77299
img_1970.tif,119,151384
img_1971.tif,18,17247
img_1972.tif,31,45231
img_1973.tif,45,317286
img_1974.tif,15,7704
img_1975.tif,21,4009
img_1976.tif,20,11696
img_1977.tif,11,261057
img_1978.tif,0,0
img_1979.tif,36,331736
img_198.tif,14,9455
img_1980.tif,30,561275
img_1981.tif,18,45521
img_1982.tif,3,228
img_1983.tif,57,276918
img_1984.tif,0,0
img_1985.tif,0,0
img_1986.tif,50,41911
img_1987.tif,211,452007
img_1988.tif,174,339114
img_1989.tif,1,135
img_199.tif,17,3845
img_1990.tif,18,21810
img_1991.tif,3,331
img_1992.tif,40,125542
img_1993.tif,64,374943
img_1994.tif,66,365036
img_1995.tif,36,18061
img_1996.tif,8,32240
img_1997.tif,5,1472
