img_name,total_objects,total_area
img_1347.tif,0,0
img_1348.tif,3,1029
img_1349.tif,4,377779
img_135.tif,15,357580
img_1350.tif,21,302786
img_1351.tif,0,0
img_1352.tif,55,299474
img_1353.tif,42,288089
img_1354.tif,7,6311
img_1355.tif,21,309537
img_1356.tif,25,245634
img_1357.tif,7,16111
img_1358.tif,6,2704
img_1359.tif,0,0
img_136.tif,10,26553
img_1360.tif,11,614
img_1361.tif,12,261850
img_1362.tif,1,323
img_1363.tif,26,285460
img_1364.tif,13,249797
img_1365.tif,41,334368
img_1366.tif,13,72756
img_1367.tif,41,255809
img_1368.tif,48,249770
img_1369.tif,7,121
img_137.tif,34,507500
img_1370.tif,75,430537
img_1371.tif,57,23109
img_1372.tif,61,142983
img_1373.tif,295,73708
img_1374.tif,117,363586
img_1375.tif,11,436297
img_1376.tif,6,216399
img_1377.tif,5,1979
img_1378.tif,7,526
img_1379.tif,18,277938
img_138.tif,8,2115
img_1380.tif,200,209779
img_1381.tif,26,317576
img_1382.tif,8,2353
img_1383.tif,15,110430
img_1384.tif,24,287513
img_1385.tif,18,274623
img_1386.tif,56,14083
img_1387.tif,9,6324
img_1388.tif,6,1260
img_1389.tif,42,294802
img_139.tif,39,24776
img_1390.tif,82,320985
img_1391.tif,110,50972
img_1392.tif,24,12757
img_1393.tif,49,288159
img_1394.tif,3,2714
img_1395.tif,33,9283
img_1396.tif,62,59093
img_1397.tif,70,7417
img_1398.tif,272,121800
img_1399.tif,14,13125
img_14.tif,47,6214
img_140.tif,61,124720
img_1400.tif,104,228154
img_1401.tif,48,51477
img_1402.tif,24,16457
img_1403.tif,11,14998
img_1404.tif,67,91156
img_1405.tif,52,360665
img_1406.tif,33,62739
img_1407.tif,26,2129
img_1408.tif,13,13824
img_1409.tif,0,0
img_141.tif,40,75140
img_1410.tif,3,4100
img_1411.tif,14,418054
img_1412.tif,0,0
img_1413.tif,6,51307
img_1414.tif,66,143115
img_1415.tif,61,276970
img_1416.tif,10,4057
img_1417.tif,22,210120
img_1418.tif,4,74
img_1419.tif,8,1327
img_142.tif,22,240232
img_1420.tif,9,259776
img_1421.tif,39,190844
img_1422.tif,21,28995
img_1423.tif,1,22
img_1424.tif,0,0
img_1425.tif,68,289893
img_1426.tif,30,12782
img_1427.tif,38,219969
img_1428.tif,69,294553
img_1429.tif,26,8924
img_143.tif,38,68042
img_1430.tif,23,318450
img_1431.tif,9,6378
img_1432.tif,6,3148
img_1433.tif,5,1313
img_1434.tif,29,290638
img_1435.tif,9,259787
img_1436.tif,18,269793
img_1437.tif,15,9890
img_1438.tif,22,3783
img_1439.tif,41,252810
img_144.tif,8,281023
img_1440.tif,4,6
img_1441.tif,10,339015
img_1442.tif,16,9705
img_1443.tif,16,15496
img_1444.tif,19,89379
img_1445.tif,7,260041
img_1446.tif,38,30679
img_1447.tif,11,145844
img_1448.tif,3,94
img_1449.tif,18,15433
img_145.tif,11,891
img_1450.tif,5,29151
img_1451.tif,11,321499
img_1452.tif,0,0
img_1453.tif,14,19785
img_1454.tif,37,39596
img_1455.tif,0,0
img_1456.tif,2,261464
img_1457.tif,0,0
img_1458.tif,32,7322
img_1459.tif,24,230222
img_146.tif,8,265975
img_1460.tif,13,384441
img_1461.tif,15,113627
img_1462.tif,19,16615
img_1463.tif,25,341414
img_1464.tif,14,316106
img_1465.tif,17,273523
img_1466.tif,3,870
img_1467.tif,6,10087
img_1468.tif,19,280544
img_1469.tif,11,99412
img_147.tif,54,78765
img_1470.tif,12,1730
img_1471.tif,22,170966
img_1472.tif,10,33311
img_1473.tif,7,343959
img_1474.tif,3,261492
img_1475.tif,36,14386
img_1476.tif,33,18812
img_1477.tif,86,332378
img_1478.tif,59,288119
img_1479.tif,0,0
img_148.tif,9,6699
img_1480.tif,11,299720
img_1481.tif,3,342
img_1482.tif,11,8383
img_1483.tif,15,4878
img_1484.tif,11,280106
img_1485.tif,9,265942
img_1486.tif,20,10208
img_1487.tif,2,2796
img_1488.tif,6,421
img_1489.tif,5,263339
img_149.tif,32,306595
img_1490.tif,75,284919
img_1491.tif,5,4261
img_1492.tif,16,4274
img_1493.tif,33,27488
img_1494.tif,68,287567
img_1495.tif,21,278754
img_1496.tif,26,48966
img_1497.tif,35,20385
img_1498.tif,14,20812
img_1499.tif,7,4999
img_15.tif,110,20989
img_150.tif,114,304134
img_1500.tif,16,326631
img_1501.tif,6,10782
img_1502.tif,4,733
img_1503.tif,21,339023
img_1504.tif,7,140
img_1505.tif,7,36012
img_1506.tif,1,256715
img_1507.tif,30,41516
img_1508.tif,5,220561
img_1509.tif,11,267459
img_151.tif,67,35927
img_1510.tif,66,303060
img_1511.tif,2,340
img_1512.tif,2,46039
img_1513.tif,11,22588
img_1514.tif,23,218326
img_1515.tif,67,306898
img_1516.tif,97,76456
img_1517.tif,98,39336
img_1518.tif,0,0
img_1519.tif,52,278003
img_152.tif,0,0
img_1520.tif,118,50143
img_1521.tif,447,382116
img_1522.tif,61,23216
img_1523.tif,51,406105
img_1524.tif,0,0
img_1525.tif,36,27719
img_1526.tif,28,16355
img_1527.tif,1,341
img_1528.tif,77,381896
img_1529.tif,68,406616
img_153.tif,200,351790
img_1530.tif,137,108666
img_1531.tif,8,2285
img_1532.tif,115,114722
img_1533.tif,34,309745
img_1534.tif,71,64816
img_1535.tif,36,35517
img_1536.tif,132,314293
img_1537.tif,138,264332
img_1538.tif,73,42589
img_1539.tif,110,63908
img_154.tif,57,144759
img_1540.tif,157,111652
img_1541.tif,132,99266
img_1542.tif,76,59138
img_1543.tif,24,3526
img_1544.tif,240,141181
img_1545.tif,98,394704
img_1546.tif,180,140243
img_1547.tif,63,50727
img_1548.tif,109,201636
img_1549.tif,86,56323
img_155.tif,12,2643
img_1550.tif,27,18394
img_1551.tif,95,31884
img_1552.tif,147,320720
img_1553.tif,155,157368
img_1554.tif,38,304749
img_1555.tif,80,109075
img_1556.tif,33,42438
img_1557.tif,0,0
img_1558.tif,126,170091
img_1559.tif,88,92074
img_156.tif,14,287054
img_1560.tif,8,531
img_1561.tif,78,65199
img_1562.tif,63,28796
img_1563.tif,85,327846
img_1564.tif,102,312539
img_1565.tif,65,217028
img_1566.tif,35,37248
img_1567.tif,52,33521
img_1568.tif,35,48089
img_1569.tif,28,198587
img_157.tif,2,2112
img_1570.tif,200,101462
img_1571.tif,219,81602
img_1572.tif,283,111026
img_1573.tif,20,21197
img_1574.tif,63,18951
img_1575.tif,101,217912
img_1576.tif,64,297128
img_1577.tif,49,198316
img_1578.tif,3,1100
img_1579.tif,13,8101
img_158.tif,14,297259
img_1580.tif,62,326940
img_1581.tif,36,40973
img_1582.tif,9,19121
img_1583.tif,173,157422
img_1584.tif,21,9628
img_1585.tif,8,3106
img_1586.tif,207,150724
img_1587.tif,70,103588
img_1588.tif,120,97296
img_1589.tif,0,0
img_159.tif,28,96554
img_1590.tif,85,64459
img_1591.tif,148,268438
img_1592.tif,13,6926
img_1593.tif,115,170360
img_1594.tif,75,83977
img_1595.tif,58,283756
img_1596.tif,136,207868
img_1597.tif,59,26851
img_1598.tif,76,68253
img_1599.tif,114,50886
img_16.tif,27,300759
img_160.tif,90,355689
img_1600.tif,42,6403
img_1601.tif,0,0
img_1602.tif,8,143098
img_1603.tif,302,498183
img_1604.tif,35,12629
img_1605.tif,77,323995
img_1606.tif,47,46677
img_1607.tif,95,174487
img_1608.tif,111,145926
img_1609.tif,38,12843
img_161.tif,9,224292
img_1610.tif,99,291117
img_1611.tif,72,65785
img_1612.tif,156,68973
img_1613.tif,39,6203
img_1614.tif,104,76142
img_1615.tif,140,434478
img_1616.tif,104,245846
img_1617.tif,83,109870
img_1618.tif,83,383117
img_1619.tif,54,106664
img_162.tif,1,308
img_1620.tif,99,108202
img_1621.tif,35,19330
img_1622.tif,113,256452
img_1623.tif,19,108394
img_1624.tif,72,471720
img_1625.tif,23,15229
img_1626.tif,133,318798
img_1627.tif,0,0
img_1628.tif,144,238661
img_1629.tif,14,74730
img_163.tif,67,24713
img_1630.tif,124,355734
img_1631.tif,91,275900
img_1632.tif,30,73381
img_1633.tif,63,375162
img_1634.tif,49,283690
img_1635.tif,148,183683
img_1636.tif,6,1374
img_1637.tif,13,107383
img_1638.tif,51,45894
img_1639.tif,31,87006
img_164.tif,39,18245
img_1640.tif,170,36083
img_1641.tif,21,5509
img_1642.tif,126,164667
img_1643.tif,344,318087
img_1644.tif,2,24
img_1645.tif,91,187213
img_1646.tif,20,2591
img_1647.tif,56,304687
img_1648.tif,48,439326
img_1649.tif,189,68105
img_165.tif,32,324852
img_1650.tif,37,24198
img_1651.tif,161,153206
img_1652.tif,177,93978
img_1653.tif,183,105029
img_1654.tif,159,363500
img_1655.tif,56,63887
img_1656.tif,136,64231
img_1657.tif,63,42333
img_1658.tif,171,376242
img_1659.tif,166,423271
img_166.tif,11,3709
img_1660.tif,139,58553
img_1661.tif,116,50806
img_1662.tif,7,3813
img_1663.tif,331,363681
img_1664.tif,70,36369
img_1665.tif,56,27665
img_1666.tif,97,122115
img_1667.tif,123,186371
img_1668.tif,55,14129
img_1669.tif,16,260439
img_167.tif,11,32924
img_1670.tif,87,59771
img_1671.tif,7,1415
img_1672.tif,133,171798
img_1673.tif,112,299532
img_1674.tif,121,89815
img_1675.tif,108,130782
img_1676.tif,67,64995
img_1677.tif,105,55671
img_1678.tif,24,6673
img_1679.tif,47,28524
img_168.tif,25,10583
img_1680.tif,9,46160
img_1681.tif,98,449102
img_1682.tif,57,19379
img_1683.tif,49,72608
img_1684.tif,42,66994
img_1685.tif,97,302310
img_1686.tif,90,291487
img_1687.tif,85,297471
img_1688.tif,29,11012
img_1689.tif,16,30645
img_169.tif,67,117549
img_1690.tif,35,44474
img_1691.tif,0,0
img_1692.tif,21,26174
img_1693.tif,11,2118
img_1694.tif,85,306010
img_1695.tif,118,184899
img_1696.tif,60,7225
img_1697.tif,15,73960
img_1698.tif,65,503440
img_1699.tif,168,210888
img_17.tif,21,76309
img_170.tif,16,263611
img_1700.tif,52,38656
img_1701.tif,80,68779
img_1702.tif,143,180194
img_1703.tif,50,48248
img_1704.tif,22,39763
img_1705.tif,88,107677
img_1706.tif,174,360751
img_1707.tif,210,130665
img_1708.tif,48,56333
img_1709.tif,16,1061
img_171.tif,296,218161
img_1710.tif,59,53582
img_1711.tif,187,115949
img_1712.tif,140,87597
img_1713.tif,95,231447
img_1714.tif,200,145014
img_1715.tif,114,110981
img_1716.tif,13,5385
img_1717.tif,39,20764
img_1718.tif,143,89704
img_1719.tif,104,48509
img_172.tif,190,41054
img_1720.tif,153,376955
img_1721.tif,391,337726
img_1722.tif,72,22120
img_1723.tif,237,255603
img_1724.tif,47,23073
img_1725.tif,83,52549
img_1726.tif,59,23564
img_1727.tif,188,434783
img_1728.tif,114,446349
img_1729.tif,111,43854
img_173.tif,0,0
img_1730.tif,7,3928
img_1731.tif,16,132382
img_1732.tif,86,207950
img_1733.tif,65,47898
img_1734.tif,75,314997
img_1735.tif,136,148950
img_1736.tif,128,140783
img_1737.tif,166,78572
img_1738.tif,0,0
img_1739.tif,1,443
img_174.tif,87,20728
img_1740.tif,95,38543
img_1741.tif,52,46624
img_1742.tif,96,105423
img_1743.tif,139,112059
img_1744.tif,14,1786
img_1745.tif,182,138094
img_1746.tif,53,142040
img_1747.tif,98,72053
img_1748.tif,138,149208
img_1749.tif,94,251696
img_175.tif,139,119913
img_1750.tif,73,60062
img_1751.tif,72,301352
img_1752.tif,44,106608
img_1753.tif,17,6124
img_1754.tif,74,244776
img_1755.tif,131,429849
img_1756.tif,73,123320
img_1757.tif,126,165429
img_1758.tif,136,53300
img_1759.tif,81,54593
img_176.tif,31,13193
img_1760.tif,117,454247
img_1761.tif,60,42659
img_1762.tif,90,40962
img_1763.tif,85,121338
img_1764.tif,98,151571
img_1765.tif,241,391221
img_1766.tif,98,75990
img_1767.tif,184,97834
img_1768.tif,212,161283
img_1769.tif,39,15152
img_177.tif,12,5852
img_1770.tif,163,244947
img_1771.tif,111,154784
img_1772.tif,29,12581
img_1773.tif,155,193448
img_1774.tif,112,88709
img_1775.tif,39,8412
img_1776.tif,37,14798
img_1777.tif,254,197643
img_1778.tif,24,15100
img_1779.tif,184,194811
img_178.tif,20,16381
img_1780.tif,118,79586
img_1781.tif,152,99198
img_1782.tif,94,180364
img_1783.tif,156,60310
img_1784.tif,10,2495
img_1785.tif,44,228525
img_1786.tif,6,768
img_1787.tif,0,0
img_1788.tif,45,186558
img_1789.tif,68,342859
img_179.tif,13,13224
img_1790.tif,83,80512
img_1791.tif,50,92911
img_1792.tif,30,271504
img_1793.tif,0,0
img_1794.tif,51,238795
img_1795.tif,75,56366
img_1796.tif,182,385634
img_1797.tif,157,328147
img_1798.tif,12,12286
img_1799.tif,6,770
img_18.tif,7,510995
img_180.tif,14,345376
img_1800.tif,147,386717
img_1801.tif,151,498480
img_1802.tif,101,236126
img_1803.tif,22,10083
img_1804.tif,0,0
img_1805.tif,17,7601
img_1806.tif,25,41898
img_1807.tif,150,168781
img_1808.tif,169,214809
img_1809.tif,117,105218
img_181.tif,13,3308
img_1810.tif,163,197220
img_1811.tif,54,41202
img_1812.tif,40,83930
img_1813.tif,5,9288
img_1814.tif,0,0
img_1815.tif,23,3508
img_1816.tif,60,242648
img_1817.tif,114,284344
img_1818.tif,114,302919
img_1819.tif,66,125008
img_182.tif,6,6235
img_1820.tif,91,61532
img_1821.tif,90,61192
img_1822.tif,26,8624
img_1823.tif,89,75624
img_1824.tif,79,320801
img_1825.tif,37,97918
img_1826.tif,2,3
img_1827.tif,41,10533
img_1828.tif,53,386461
img_1829.tif,28,285228
img_183.tif,41,345994
img_1830.tif,68,82248
img_1831.tif,88,65423
img_1832.tif,0,0
img_1833.tif,57,295224
img_1834.tif,49,29843
img_1835.tif,77,42229
img_1836.tif,22,6643
img_1837.tif,7,749
img_1838.tif,75,315246
img_1839.tif,13,4146
img_184.tif,47,172225
img_1840.tif,160,157528
img_1841.tif,191,116511
img_1842.tif,116,60336
img_1843.tif,141,54143
img_1844.tif,34,29049
img_1845.tif,18,7603
img_1846.tif,155,341586
img_1847.tif,36,33086
img_1848.tif,88,106659
img_1849.tif,107,306524
img_185.tif,3,6007
img_1850.tif,70,253502
img_1851.tif,74,255199
img_1852.tif,23,12440
img_1853.tif,3,257387
img_1854.tif,43,104359
img_1855.tif,2,221320
img_1856.tif,50,264914
img_1857.tif,59,263709
img_1858.tif,15,86157
img_1859.tif,37,47129
img_186.tif,30,89608
img_1860.tif,0,0
img_1861.tif,42,79852
img_1862.tif,14,271573
img_1863.tif,62,79305
img_1864.tif,141,241716
img_1865.tif,69,62189
img_1866.tif,73,24406
img_1867.tif,201,71702
img_1868.tif,156,42846
img_1869.tif,292,358056
img_187.tif,41,41066
img_1870.tif,251,325354
img_1871.tif,2,6
img_1872.tif,159,42963
img_1873.tif,28,19028
img_1874.tif,43,85964
img_1875.tif,132,92990
img_1876.tif,244,354506
img_1877.tif,19,18432
img_1878.tif,3,73
img_1879.tif,93,347429
img_188.tif,6,265253
img_1880.tif,22,10261
img_1881.tif,71,20845
img_1882.tif,101,145643
img_1883.tif,159,176964
img_1884.tif,179,194540
img_1885.tif,168,60406
img_1886.tif,100,29625
img_1887.tif,152,58970
img_1888.tif,26,2399
img_1889.tif,119,232264
img_189.tif,47,220223
img_1890.tif,54,33489
img_1891.tif,16,3059
img_1892.tif,41,207685
img_1893.tif,246,124108
img_1894.tif,3,197
img_1895.tif,33,27856
img_1896.tif,35,21628
img_1897.tif,16,7058
img_1898.tif,41,50189
img_1899.tif,56,274459
img_19.tif,114,32313
img_190.tif,2,124197
img_1900.tif,121,188366
img_1901.tif,84,80405
img_1902.tif,109,65815
img_1903.tif,109,94214
img_1904.tif,111,101843
img_1905.tif,46,191061
img_1906.tif,124,348428
img_1907.tif,48,15936
img_1908.tif,94,397782
img_1909.tif,37,42139
img_191.tif,19,2625
img_1910.tif,254,263649
img_1911.tif,56,18460
img_1912.tif,239,182822
img_1913.tif,139,466492
img_1914.tif,99,286797
img_1915.tif,243,140908
img_1916.tif,59,13183
img_1917.tif,31,24203
img_1918.tif,178,381683
img_1919.tif,56,62520
img_192.tif,2,454
img_1920.tif,156,118176
img_1921.tif,9,46516
img_1922.tif,0,0
img_1923.tif,135,113192
img_1924.tif,148,193334
img_1925.tif,93,117920
img_1926.tif,30,5215
img_1927.tif,11,910
img_1928.tif,45,18468
img_1929.tif,5,345111
img_193.tif,1,256671
img_1930.tif,25,1972
img_1931.tif,4,6117
img_1932.tif,22,279835
img_1933.tif,1,636
img_1934.tif,71,28378
img_1935.tif,231,80444
img_1936.tif,27,327866
img_1937.tif,183,81743
img_1938.tif,59,8678
img_1939.tif,27,2362
img_194.tif,47,51145
img_1940.tif,41,284969
img_1941.tif,3,351
img_1942.tif,51,302151
img_1943.tif,63,27618
img_1944.tif,47,11375
img_1945.tif,110,128780
img_1946.tif,57,39682
img_1947.tif,128,369387
img_1948.tif,97,53355
img_1949.tif,106,150855
img_195.tif,71,310581
img_1950.tif,27,15348
img_1951.tif,102,72304
img_1952.tif,21,12049
img_1953.tif,115,216658
img_1954.tif,126,206201
img_1955.tif,5,1700
img_1956.tif,88,78544
img_1957.tif,135,81006
img_1958.tif,77,34254
img_1959.tif,172,137230
img_196.tif,64,357733
img_1960.tif,112,50305
img_1961.tif,134,211916
img_1962.tif,122,66916
img_1963.tif,166,446621
img_1964.tif,101,101495
img_1965.tif,205,55417
img_1966.tif,35,27290
img_1967.tif,95,42449
img_1968.tif,62,37436
img_1969.tif,226,420934
img_197.tif,50,306083
img_1970.tif,118,150088
img_1971.tif,21,263848
img_1972.tif,21,77897
img_1973.tif,21,308287
img_1974.tif,25,8557
img_1975.tif,35,13572
img_1976.tif,3,534
img_1977.tif,10,261563
img_1978.tif,4,1190
img_1979.tif,8,241333
